,id,balls_played,total_runs,is_wicket,fantasy_point_batting,balls_bowled,wicket_taken,fantasy_point_bowling,total_fantasy_points
P Kumar,981017,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0
P Kumar,1082593,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0
P Kumar,1082596,7.0,7.0,0.0,7.0,24.0,1.0,25.0,32.0
P Kumar,1082603,0.0,0.0,0.0,0.0,27.0,1.0,25.0,25.0
P Kumar,1082606,0.0,0.0,0.0,0.0,40.0,1.0,25.0,25.0
P Kumar,1082613,0.0,0.0,0.0,0.0,12.0,1.0,25.0,25.0
P Kumar,1082643,2.0,1.0,1.0,-1.0,50.0,2.0,50.0,49.0
P Negi,548333,16.0,9.0,0.0,9.0,0.0,0.0,0.0,9.0
P Negi,548337,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0
P Negi,548349,0.0,0.0,0.0,0.0,25.0,4.0,100.0,100.0
P Negi,548369,0.0,0.0,0.0,0.0,18.0,1.0,25.0,25.0
P Negi,548372,10.0,8.0,0.0,8.0,18.0,0.0,0.0,8.0
P Negi,548378,22.0,16.0,1.0,14.0,24.0,1.0,25.0,39.0
P Negi,548380,12.0,10.0,1.0,8.0,24.0,1.0,25.0,33.0
P Negi,598049,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0
P Negi,729283,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0
P Negi,734029,0.0,0.0,0.0,0.0,48.0,1.0,25.0,25.0
P Negi,829723,13.0,38.0,1.0,36.0,50.0,1.0,25.0,61.0
P Negi,829773,22.0,18.0,1.0,16.0,12.0,1.0,25.0,41.0
P Negi,829779,8.0,17.0,1.0,15.0,24.0,0.0,0.0,15.0
P Negi,829789,18.0,43.0,0.0,43.0,48.0,1.0,25.0,68.0
P Negi,829797,3.0,2.0,1.0,0.0,50.0,0.0,0.0,0.0
P Negi,829801,8.0,6.0,0.0,6.0,36.0,2.0,50.0,56.0
P Negi,829809,0.0,0.0,0.0,0.0,25.0,2.0,50.0,50.0
P Negi,829817,6.0,3.0,1.0,1.0,24.0,0.0,0.0,1.0
P Negi,829821,14.0,15.0,0.0,15.0,6.0,0.0,0.0,15.0
P Negi,829823,12.0,5.0,1.0,3.0,12.0,0.0,0.0,3.0
P Negi,980903,19.0,13.0,1.0,11.0,0.0,0.0,0.0,11.0
P Negi,980913,4.0,10.0,0.0,10.0,6.0,1.0,25.0,35.0
P Negi,980921,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
P Negi,980933,13.0,15.0,0.0,15.0,12.0,0.0,0.0,15.0
P Negi,980945,8.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0
P Negi,980965,12.0,22.0,1.0,20.0,12.0,0.0,0.0,20.0
P Negi,981011,13.0,7.0,1.0,5.0,36.0,1.0,25.0,30.0
P Negi,1082595,8.0,12.0,1.0,10.0,12.0,2.0,50.0,60.0
P Negi,1082598,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
P Negi,1082602,13.0,14.0,1.0,12.0,28.0,0.0,0.0,12.0
P Negi,1082607,14.0,13.0,1.0,11.0,19.0,1.0,25.0,36.0
P Negi,1082610,0.0,0.0,0.0,0.0,50.0,1.0,25.0,25.0
P Negi,1082617,6.0,2.0,1.0,0.0,19.0,2.0,50.0,50.0
P Negi,1082621,19.0,39.0,1.0,37.0,26.0,1.0,25.0,62.0
P Negi,1082624,14.0,4.0,1.0,2.0,25.0,1.0,25.0,27.0
P Negi,1082628,23.0,42.0,1.0,40.0,48.0,3.0,75.0,115.0
P Negi,1082633,50.0,30.0,1.0,28.0,18.0,1.0,25.0,53.0
P Negi,1082636,3.0,6.0,1.0,4.0,38.0,2.0,50.0,54.0
P Negi,1082646,6.0,17.0,0.0,17.0,24.0,3.0,75.0,92.0
P Negi,1136571,8.0,3.0,1.0,1.0,6.0,0.0,0.0,1.0
P Negi,1136584,1.0,0.0,1.0,-2.0,36.0,1.0,25.0,23.0
P Negi,1175372,0.0,0.0,0.0,0.0,38.0,2.0,50.0,50.0
P Negi,1178395,1.0,0.0,1.0,-2.0,38.0,1.0,25.0,23.0
P Negi,1178406,2.0,0.0,1.0,-2.0,52.0,0.0,0.0,-2.0
P Negi,1178414,6.0,5.0,1.0,3.0,12.0,0.0,0.0,3.0
P Negi,1178424,3.0,6.0,1.0,4.0,0.0,0.0,0.0,4.0
P Parameswaran,501238,0.0,0.0,0.0,0.0,24.0,2.0,50.0,50.0
P Parameswaran,501242,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0
P Parameswaran,501247,1.0,1.0,0.0,1.0,28.0,0.0,0.0,1.0
P Parameswaran,501254,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0
P Parameswaran,501258,0.0,0.0,0.0,0.0,22.0,2.0,50.0,50.0
P Parameswaran,548356,0.0,0.0,0.0,0.0,25.0,1.0,25.0,25.0
P Parameswaran,548372,0.0,0.0,0.0,0.0,38.0,3.0,75.0,75.0
P Parameswaran,548376,4.0,1.0,0.0,1.0,18.0,1.0,25.0,26.0
P Prasanth,501258,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
P Ray Barman,1175366,50.0,22.0,1.0,20.0,24.0,0.0,0.0,20.0
P Sahu,980905,0.0,0.0,0.0,0.0,48.0,1.0,25.0,25.0
P Sahu,980913,12.0,21.0,0.0,21.0,32.0,0.0,0.0,21.0
P Sahu,980919,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0
P Sahu,980925,1.0,1.0,0.0,1.0,48.0,2.0,50.0,51.0
P Sahu,980941,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
P Simran Singh,1178423,36.0,20.0,1.0,18.0,0.0,0.0,0.0,18.0
P Simran Singh,1216523,14.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0
P Simran Singh,1216542,16.0,13.0,1.0,11.0,0.0,0.0,0.0,11.0
P Suyal,598046,0.0,0.0,0.0,0.0,38.0,1.0,25.0,25.0
P Suyal,733983,0.0,0.0,0.0,0.0,42.0,1.0,25.0,25.0
P Suyal,829717,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0
P Suyal,829721,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0
P Suyal,829729,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0
PA Patel,335983,11.0,19.0,1.0,17.0,0.0,0.0,0.0,17.0
PA Patel,335989,12.0,18.0,1.0,16.0,0.0,0.0,0.0,16.0
PA Patel,335993,60.0,32.0,1.0,30.0,0.0,0.0,0.0,30.0
PA Patel,335996,17.0,25.0,1.0,23.0,0.0,0.0,0.0,23.0
PA Patel,336001,21.0,26.0,1.0,24.0,0.0,0.0,0.0,24.0
PA Patel,336005,1.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0
PA Patel,336007,6.0,5.0,1.0,3.0,0.0,0.0,0.0,3.0
PA Patel,336025,60.0,23.0,0.0,23.0,0.0,0.0,0.0,23.0
PA Patel,336029,62.0,34.0,1.0,32.0,0.0,0.0,0.0,32.0
PA Patel,336033,82.0,67.0,1.0,65.0,0.0,0.0,0.0,65.0
PA Patel,336037,58.0,25.0,1.0,23.0,0.0,0.0,0.0,23.0
PA Patel,336039,104.0,63.0,0.0,63.0,0.0,0.0,0.0,63.0
PA Patel,336040,34.0,46.0,1.0,44.0,0.0,0.0,0.0,44.0
PA Patel,392181,4.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0
PA Patel,392185,26.0,35.0,1.0,33.0,0.0,0.0,0.0,33.0
PA Patel,392189,34.0,25.0,1.0,23.0,0.0,0.0,0.0,23.0
PA Patel,392196,2.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0
PA Patel,392202,11.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0
PA Patel,392227,2.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0
PA Patel,392231,22.0,37.0,0.0,37.0,0.0,0.0,0.0,37.0
PA Patel,392234,23.0,38.0,1.0,36.0,0.0,0.0,0.0,36.0
PA Patel,392238,27.0,44.0,1.0,42.0,0.0,0.0,0.0,42.0
PA Patel,419116,14.0,8.0,1.0,6.0,0.0,0.0,0.0,6.0
PA Patel,419121,120.0,69.0,2.0,65.0,0.0,0.0,0.0,65.0
PA Patel,419123,6.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0
PA Patel,419125,13.0,11.0,1.0,9.0,0.0,0.0,0.0,9.0
PA Patel,501200,4.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0
PA Patel,501207,19.0,25.0,1.0,23.0,0.0,0.0,0.0,23.0
PA Patel,501215,54.0,41.0,1.0,39.0,0.0,0.0,0.0,39.0
PA Patel,501219,12.0,11.0,1.0,9.0,0.0,0.0,0.0,9.0
PA Patel,501225,34.0,34.0,1.0,32.0,0.0,0.0,0.0,32.0
PA Patel,501229,6.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0
PA Patel,501233,6.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0
PA Patel,501238,68.0,45.0,0.0,45.0,0.0,0.0,0.0,45.0
PA Patel,501242,16.0,25.0,1.0,23.0,0.0,0.0,0.0,23.0
PA Patel,501247,14.0,23.0,0.0,23.0,0.0,0.0,0.0,23.0
PA Patel,501254,1.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0
PA Patel,501258,30.0,26.0,0.0,26.0,0.0,0.0,0.0,26.0
PA Patel,501261,14.0,6.0,1.0,4.0,0.0,0.0,0.0,4.0
PA Patel,548311,34.0,24.0,1.0,22.0,0.0,0.0,0.0,22.0
PA Patel,548314,5.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0
PA Patel,548321,27.0,53.0,1.0,51.0,0.0,0.0,0.0,51.0
PA Patel,548335,19.0,26.0,1.0,24.0,0.0,0.0,0.0,24.0
PA Patel,548341,18.0,34.0,2.0,30.0,0.0,0.0,0.0,30.0
PA Patel,548346,18.0,23.0,1.0,21.0,0.0,0.0,0.0,21.0
PA Patel,548348,1.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0
PA Patel,548352,10.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0
PA Patel,548359,26.0,20.0,1.0,18.0,0.0,0.0,0.0,18.0
PA Patel,548366,16.0,22.0,1.0,20.0,0.0,0.0,0.0,20.0
PA Patel,548373,10.0,11.0,0.0,11.0,0.0,0.0,0.0,11.0
PA Patel,548376,22.0,25.0,1.0,23.0,0.0,0.0,0.0,23.0
PA Patel,598000,19.0,24.0,1.0,22.0,0.0,0.0,0.0,22.0
PA Patel,598004,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
PA Patel,598010,38.0,23.0,1.0,21.0,0.0,0.0,0.0,21.0
PA Patel,598013,64.0,35.0,1.0,33.0,0.0,0.0,0.0,33.0
PA Patel,598018,9.0,14.0,1.0,12.0,0.0,0.0,0.0,12.0
PA Patel,598044,36.0,15.0,1.0,13.0,0.0,0.0,0.0,13.0
PA Patel,598048,19.0,22.0,1.0,20.0,0.0,0.0,0.0,20.0
PA Patel,598051,64.0,54.0,2.0,50.0,0.0,0.0,0.0,50.0
PA Patel,598056,47.0,71.0,0.0,71.0,0.0,0.0,0.0,71.0
PA Patel,598060,15.0,32.0,1.0,30.0,0.0,0.0,0.0,30.0
PA Patel,598065,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
PA Patel,598069,76.0,55.0,1.0,53.0,0.0,0.0,0.0,53.0
PA Patel,598071,3.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0
PA Patel,729281,60.0,46.0,1.0,44.0,0.0,0.0,0.0,44.0
PA Patel,729287,92.0,66.0,0.0,66.0,0.0,0.0,0.0,66.0
PA Patel,729299,38.0,25.0,1.0,23.0,0.0,0.0,0.0,23.0
PA Patel,729305,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
PA Patel,729313,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
PA Patel,733977,10.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0
PA Patel,733983,42.0,33.0,1.0,31.0,0.0,0.0,0.0,31.0
PA Patel,733991,28.0,16.0,1.0,14.0,0.0,0.0,0.0,14.0
PA Patel,733999,2.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0
PA Patel,734005,28.0,37.0,1.0,35.0,0.0,0.0,0.0,35.0
PA Patel,734013,28.0,12.0,1.0,10.0,0.0,0.0,0.0,10.0
PA Patel,734021,4.0,5.0,1.0,3.0,0.0,0.0,0.0,3.0
PA Patel,829721,11.0,18.0,1.0,16.0,0.0,0.0,0.0,16.0
PA Patel,829729,1.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0
PA Patel,829737,15.0,21.0,1.0,19.0,0.0,0.0,0.0,19.0
PA Patel,829747,40.0,35.0,1.0,33.0,0.0,0.0,0.0,33.0
PA Patel,829751,20.0,24.0,1.0,22.0,0.0,0.0,0.0,22.0
PA Patel,829769,14.0,28.0,1.0,26.0,0.0,0.0,0.0,26.0
PA Patel,829775,36.0,71.0,1.0,69.0,0.0,0.0,0.0,69.0
PA Patel,829783,26.0,14.0,1.0,12.0,0.0,0.0,0.0,12.0
PA Patel,829789,64.0,51.0,1.0,49.0,0.0,0.0,0.0,49.0
PA Patel,829795,24.0,23.0,0.0,23.0,0.0,0.0,0.0,23.0
PA Patel,829805,14.0,24.0,1.0,22.0,0.0,0.0,0.0,22.0
PA Patel,829815,78.0,63.0,0.0,63.0,0.0,0.0,0.0,63.0
PA Patel,829817,25.0,41.0,1.0,39.0,0.0,0.0,0.0,39.0
PA Patel,829823,3.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0
PA Patel,980909,44.0,30.0,1.0,28.0,0.0,0.0,0.0,28.0
PA Patel,980917,30.0,43.0,1.0,41.0,0.0,0.0,0.0,41.0
PA Patel,980923,15.0,15.0,1.0,13.0,0.0,0.0,0.0,13.0
PA Patel,980927,12.0,6.0,1.0,4.0,0.0,0.0,0.0,4.0
PA Patel,980933,8.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0
PA Patel,980941,60.0,99.0,1.0,97.0,0.0,0.0,0.0,97.0
PA Patel,980947,4.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0
PA Patel,980957,32.0,26.0,1.0,24.0,0.0,0.0,0.0,24.0
PA Patel,980973,8.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0
PA Patel,980981,4.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0
PA Patel,1082592,15.0,24.0,1.0,22.0,0.0,0.0,0.0,22.0
PA Patel,1082597,58.0,39.0,1.0,37.0,0.0,0.0,0.0,37.0
PA Patel,1082600,48.0,46.0,1.0,44.0,0.0,0.0,0.0,44.0
PA Patel,1082602,18.0,5.0,1.0,3.0,0.0,0.0,0.0,3.0
PA Patel,1082606,4.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0
PA Patel,1082612,40.0,48.0,1.0,46.0,0.0,0.0,0.0,46.0
PA Patel,1082614,13.0,12.0,1.0,10.0,0.0,0.0,0.0,10.0
PA Patel,1082618,56.0,38.0,1.0,36.0,0.0,0.0,0.0,36.0
PA Patel,1082625,90.0,82.0,2.0,78.0,0.0,0.0,0.0,78.0
PA Patel,1082628,2.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0
PA Patel,1082635,23.0,35.0,1.0,33.0,0.0,0.0,0.0,33.0
PA Patel,1082638,18.0,27.0,1.0,25.0,0.0,0.0,0.0,25.0
PA Patel,1082641,48.0,47.0,1.0,45.0,0.0,0.0,0.0,45.0
PA Patel,1082647,84.0,65.0,2.0,61.0,0.0,0.0,0.0,61.0
PA Patel,1082649,18.0,22.0,1.0,20.0,0.0,0.0,0.0,20.0
PA Patel,1082650,6.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0
PA Patel,1136595,41.0,63.0,1.0,61.0,0.0,0.0,0.0,61.0
PA Patel,1136599,26.0,24.0,1.0,22.0,0.0,0.0,0.0,22.0
PA Patel,1136605,16.0,12.0,1.0,10.0,0.0,0.0,0.0,10.0
PA Patel,1136608,44.0,48.0,0.0,48.0,0.0,0.0,0.0,48.0
PA Patel,1136611,4.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0
PA Patel,1136613,42.0,41.0,1.0,39.0,0.0,0.0,0.0,39.0
PA Patel,1175356,35.0,34.0,1.0,32.0,0.0,0.0,0.0,32.0
PA Patel,1175362,44.0,37.0,2.0,33.0,0.0,0.0,0.0,33.0
PA Patel,1175366,16.0,13.0,1.0,11.0,0.0,0.0,0.0,11.0
PA Patel,1175369,41.0,80.0,1.0,78.0,0.0,0.0,0.0,78.0
PA Patel,1175372,25.0,29.0,1.0,27.0,0.0,0.0,0.0,27.0
PA Patel,1178395,10.0,11.0,1.0,9.0,0.0,0.0,0.0,9.0
PA Patel,1178403,18.0,23.0,1.0,21.0,0.0,0.0,0.0,21.0
PA Patel,1178406,20.0,37.0,1.0,35.0,0.0,0.0,0.0,35.0
PA Patel,1178410,12.0,14.0,1.0,12.0,0.0,0.0,0.0,12.0
PA Patel,1178414,37.0,63.0,1.0,61.0,0.0,0.0,0.0,61.0
PA Patel,1178417,25.0,59.0,1.0,57.0,0.0,0.0,0.0,57.0
PA Patel,1178421,40.0,49.0,1.0,47.0,0.0,0.0,0.0,47.0
PA Patel,1178424,5.0,9.0,1.0,7.0,0.0,0.0,0.0,7.0
PA Patel,1178429,8.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0
PA Reddy,548359,28.0,29.0,1.0,27.0,0.0,0.0,0.0,27.0
PA Reddy,548373,74.0,50.0,1.0,48.0,0.0,0.0,0.0,48.0
PA Reddy,548376,12.0,8.0,1.0,6.0,0.0,0.0,0.0,6.0
PA Reddy,598000,31.0,30.0,1.0,28.0,0.0,0.0,0.0,28.0
PA Reddy,598004,44.0,27.0,1.0,25.0,0.0,0.0,0.0,25.0
PA Reddy,598010,18.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
PA Reddy,598021,34.0,21.0,1.0,19.0,0.0,0.0,0.0,19.0
PA Reddy,598032,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
PA Reddy,598039,18.0,8.0,1.0,6.0,0.0,0.0,0.0,6.0
PA Reddy,598048,11.0,14.0,1.0,12.0,0.0,0.0,0.0,12.0
PC Valthaty,392190,7.0,6.0,1.0,4.0,0.0,0.0,0.0,4.0
PC Valthaty,392198,10.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0
PC Valthaty,501202,6.0,7.0,1.0,5.0,0.0,0.0,0.0,5.0
PC Valthaty,501206,128.0,144.0,0.0,144.0,0.0,0.0,0.0,144.0
PC Valthaty,501212,98.0,98.0,1.0,96.0,25.0,4.0,100.0,196.0
PC Valthaty,501220,32.0,64.0,1.0,62.0,24.0,0.0,0.0,62.0
PC Valthaty,501223,20.0,18.0,1.0,16.0,6.0,0.0,0.0,16.0
PC Valthaty,501234,8.0,8.0,1.0,6.0,24.0,0.0,0.0,6.0
PC Valthaty,501237,78.0,44.0,1.0,42.0,6.0,0.0,0.0,42.0
PC Valthaty,501244,36.0,27.0,1.0,25.0,0.0,0.0,0.0,25.0
PC Valthaty,501248,22.0,28.0,1.0,26.0,26.0,0.0,0.0,26.0
PC Valthaty,501251,15.0,18.0,1.0,16.0,0.0,0.0,0.0,16.0
PC Valthaty,501254,20.0,22.0,1.0,20.0,0.0,0.0,0.0,20.0
PC Valthaty,501257,54.0,79.0,1.0,77.0,48.0,1.0,25.0,102.0
PC Valthaty,501260,18.0,25.0,1.0,23.0,48.0,1.0,25.0,48.0
PC Valthaty,501264,12.0,6.0,1.0,4.0,25.0,1.0,25.0,29.0
PC Valthaty,548309,30.0,15.0,1.0,13.0,6.0,0.0,0.0,13.0
PC Valthaty,548313,10.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0
PC Valthaty,548319,2.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0
PC Valthaty,548328,9.0,11.0,1.0,9.0,0.0,0.0,0.0,9.0
PC Valthaty,548331,12.0,7.0,1.0,5.0,0.0,0.0,0.0,5.0
PC Valthaty,548374,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
PC Valthaty,598021,17.0,11.0,1.0,9.0,0.0,0.0,0.0,9.0
PD Collingwood,419131,45.0,60.0,1.0,58.0,10.0,1.0,25.0,83.0
PD Collingwood,419134,8.0,21.0,0.0,21.0,12.0,1.0,25.0,46.0
PD Collingwood,419140,47.0,93.0,0.0,93.0,0.0,0.0,0.0,93.0
PD Collingwood,419144,6.0,2.0,1.0,0.0,13.0,0.0,0.0,0.0
PD Collingwood,419149,8.0,9.0,1.0,7.0,48.0,2.0,50.0,57.0
PD Collingwood,419152,10.0,2.0,1.0,0.0,24.0,0.0,0.0,0.0
PD Collingwood,419160,86.0,61.0,0.0,61.0,18.0,1.0,25.0,86.0
PJ Cummins,734023,0.0,0.0,0.0,0.0,24.0,2.0,50.0,50.0
PJ Cummins,829723,0.0,0.0,0.0,0.0,26.0,1.0,25.0,25.0
PJ Cummins,829765,4.0,1.0,1.0,-1.0,26.0,0.0,0.0,-1.0
PJ Cummins,829771,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0
PJ Cummins,1082595,12.0,7.0,1.0,5.0,25.0,1.0,25.0,30.0
PJ Cummins,1082599,0.0,0.0,0.0,0.0,40.0,2.0,50.0,50.0
PJ Cummins,1082605,6.0,14.0,0.0,14.0,48.0,2.0,50.0,64.0
PJ Cummins,1082608,4.0,3.0,0.0,3.0,50.0,2.0,50.0,53.0
PJ Cummins,1082611,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0
PJ Cummins,1082614,10.0,5.0,0.0,5.0,25.0,2.0,50.0,55.0
PJ Cummins,1082622,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0
PJ Cummins,1082632,0.0,0.0,0.0,0.0,24.0,2.0,50.0,50.0
PJ Cummins,1082635,20.0,12.0,1.0,10.0,28.0,0.0,0.0,10.0
PJ Cummins,1082640,26.0,28.0,1.0,26.0,24.0,1.0,25.0,51.0
PJ Cummins,1082642,7.0,14.0,1.0,12.0,50.0,2.0,50.0,62.0
PJ Cummins,1082646,6.0,9.0,1.0,7.0,26.0,2.0,50.0,57.0
PJ Cummins,1216494,17.0,4.0,1.0,2.0,38.0,0.0,0.0,2.0
PJ Cummins,1216497,0.0,0.0,0.0,0.0,48.0,3.0,75.0,75.0
PJ Cummins,1216501,10.0,21.0,0.0,21.0,52.0,0.0,0.0,21.0
PJ Cummins,1216504,10.0,13.0,1.0,11.0,36.0,1.0,25.0,36.0
PJ Cummins,1216508,28.0,44.0,1.0,42.0,21.0,0.0,0.0,42.0
PJ Cummins,1216512,0.0,0.0,0.0,0.0,48.0,1.0,25.0,25.0
PJ Cummins,1216515,8.0,6.0,1.0,4.0,24.0,0.0,0.0,4.0
PJ Cummins,1216520,8.0,1.0,1.0,-1.0,48.0,0.0,0.0,-1.0
PJ Cummins,1216523,6.0,7.0,0.0,7.0,48.0,0.0,0.0,7.0
PJ Cummins,1216526,37.0,63.0,0.0,63.0,36.0,0.0,0.0,63.0
PJ Cummins,1216530,11.0,18.0,1.0,16.0,50.0,4.0,100.0,116.0
PJ Cummins,1216536,0.0,0.0,0.0,0.0,50.0,2.0,50.0,50.0
PJ Cummins,1216540,6.0,1.0,1.0,-1.0,25.0,0.0,0.0,-1.0
PJ Cummins,1216545,0.0,0.0,0.0,0.0,24.0,1.0,25.0,25.0
PJ Sangwan,336001,0.0,0.0,0.0,0.0,26.0,1.0,25.0,25.0
PJ Sangwan,336004,8.0,3.0,1.0,1.0,25.0,1.0,25.0,26.0
PJ Sangwan,336009,0.0,0.0,0.0,0.0,50.0,2.0,50.0,50.0
PJ Sangwan,336015,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0
PJ Sangwan,336017,2.0,0.0,1.0,-2.0,27.0,2.0,50.0,48.0
PJ Sangwan,336022,0.0,0.0,0.0,0.0,14.0,1.0,25.0,25.0
PJ Sangwan,336026,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0
PJ Sangwan,392183,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
PJ Sangwan,392189,0.0,0.0,0.0,0.0,54.0,3.0,75.0,75.0
PJ Sangwan,392194,0.0,0.0,0.0,0.0,25.0,1.0,25.0,25.0
PJ Sangwan,392198,1.0,1.0,0.0,1.0,52.0,1.0,25.0,26.0
PJ Sangwan,392201,0.0,0.0,0.0,0.0,24.0,1.0,25.0,25.0
PJ Sangwan,392206,6.0,0.0,1.0,-2.0,19.0,1.0,25.0,23.0
PJ Sangwan,392211,0.0,0.0,0.0,0.0,25.0,2.0,50.0,50.0
PJ Sangwan,392215,0.0,0.0,0.0,0.0,25.0,1.0,25.0,25.0
PJ Sangwan,392219,0.0,0.0,0.0,0.0,19.0,1.0,25.0,25.0
PJ Sangwan,392223,0.0,0.0,0.0,0.0,54.0,3.0,75.0,75.0
PJ Sangwan,392226,5.0,5.0,0.0,5.0,48.0,1.0,25.0,30.0
PJ Sangwan,392235,0.0,0.0,0.0,0.0,27.0,3.0,75.0,75.0
PJ Sangwan,392237,1.0,0.0,1.0,-2.0,34.0,0.0,0.0,-2.0
PJ Sangwan,419108,0.0,0.0,0.0,0.0,24.0,1.0,25.0,25.0
PJ Sangwan,419111,0.0,0.0,0.0,0.0,26.0,1.0,25.0,25.0
PJ Sangwan,419114,20.0,9.0,0.0,9.0,26.0,1.0,25.0,34.0
PJ Sangwan,419116,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0
PJ Sangwan,419128,0.0,0.0,0.0,0.0,56.0,1.0,25.0,25.0
PJ Sangwan,419140,0.0,0.0,0.0,0.0,48.0,3.0,75.0,75.0
PJ Sangwan,419144,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0
PJ Sangwan,419152,10.0,6.0,0.0,6.0,28.0,2.0,50.0,56.0
PJ Sangwan,548357,0.0,0.0,0.0,0.0,25.0,1.0,25.0,25.0
PJ Sangwan,598008,2.0,5.0,0.0,5.0,28.0,0.0,0.0,5.0
PJ Sangwan,598069,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0
PJ Sangwan,980905,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
PJ Sangwan,980967,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0
PJ Sangwan,1082629,2.0,1.0,1.0,-1.0,50.0,2.0,50.0,49.0
PJ Sangwan,1082632,1.0,1.0,0.0,1.0,50.0,1.0,25.0,26.0
PJ Sangwan,1082637,0.0,0.0,0.0,0.0,18.0,1.0,25.0,25.0
PJ Sangwan,1082640,0.0,0.0,0.0,0.0,36.0,2.0,50.0,50.0
PJ Sangwan,1082643,1.0,0.0,1.0,-2.0,48.0,0.0,0.0,-2.0
PJ Sangwan,1136567,5.0,1.0,1.0,-1.0,24.0,0.0,0.0,-1.0
PK Garg,1216498,10.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0
PK Garg,1216507,8.0,18.0,1.0,16.0,0.0,0.0,0.0,16.0
PK Garg,1216512,14.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0
PK Garg,1216516,27.0,61.0,0.0,61.0,0.0,0.0,0.0,61.0
PK Garg,1216528,42.0,20.0,1.0,18.0,0.0,0.0,0.0,18.0
PK Garg,1216534,26.0,15.0,1.0,13.0,0.0,0.0,0.0,13.0
PK Garg,1216538,14.0,8.0,1.0,6.0,0.0,0.0,0.0,6.0
PK Garg,1216542,1.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0
PK Garg,1237178,28.0,7.0,1.0,5.0,0.0,0.0,0.0,5.0
